number_sta,lat,lon,date,dd,ff,precip,hu,t,heure,minute,seconde,heure_complete
83148002,43.39,6.53,2016-01-01 13:54:00,70.0,1.9,0.0,84.0,283.05,13,54,0,0 days 13:54:00
84025001,43.88,5.16,2016-01-01 13:54:00,80.0,1.7,0.0,73.0,284.95,13,54,0,0 days 13:54:00
7187001,44.61,4.24,2016-01-01 14:00:00,140.0,3.1,0.2,100.0,278.15,14,0,0,0 days 14:00:00
15122002,44.73,2.17,2016-01-01 14:00:00,150.0,3.5,0.0,78.0,283.85,14,0,0,0 days 14:00:00
19164001,45.7,2.06,2016-01-01 14:00:00,180.0,5.5,0.0,82.0,281.45,14,0,0,0 days 14:00:00
26321003,44.55,5.28,2016-01-01 14:00:00,200.0,1.4,0.0,65.0,284.65,14,0,0,0 days 14:00:00
34209002,43.32,3.35,2016-01-01 14:00:00,110.0,4.2,0.0,95.0,285.85,14,0,0,0 days 14:00:00
38191002,45.09,6.09,2016-01-01 14:00:00,290.0,1.0,0.0,55.0,277.05,14,0,0,0 days 14:00:00
38548001,45.08,5.56,2016-01-01 14:00:00,340.0,0.7,0.0,77.0,281.55,14,0,0,0 days 14:00:00
74042003,46.07,6.38,2016-01-01 14:00:00,240.0,2.4,0.0,89.0,280.65,14,0,0,0 days 14:00:00
83148002,43.39,6.53,2016-01-01 14:00:00,80.0,1.9,0.0,84.0,283.05,14,0,0,0 days 14:00:00
84025001,43.88,5.16,2016-01-01 14:00:00,70.0,2.1,0.0,72.0,284.95,14,0,0,0 days 14:00:00
7187001,44.61,4.24,2016-01-01 14:06:00,140.0,3.0,0.0,100.0,278.15,14,6,0,0 days 14:06:00
15122002,44.73,2.17,2016-01-01 14:06:00,140.0,4.4,0.0,78.0,283.85,14,6,0,0 days 14:06:00
19164001,45.7,2.06,2016-01-01 14:06:00,180.0,6.3,0.0,83.0,281.35,14,6,0,0 days 14:06:00
26321003,44.55,5.28,2016-01-01 14:06:00,200.0,1.5,0.0,66.0,284.65,14,6,0,0 days 14:06:00
34209002,43.32,3.35,2016-01-01 14:06:00,110.0,5.3,0.0,94.0,286.15,14,6,0,0 days 14:06:00
38191002,45.09,6.09,2016-01-01 14:06:00,240.0,0.7,0.0,55.0,277.15,14,6,0,0 days 14:06:00
38548001,45.08,5.56,2016-01-01 14:06:00,30.0,1.0,0.0,77.0,281.55,14,6,0,0 days 14:06:00
74042003,46.07,6.38,2016-01-01 14:06:00,240.0,2.0,0.0,89.0,280.65,14,6,0,0 days 14:06:00
83148002,43.39,6.53,2016-01-01 14:06:00,90.0,2.2,0.0,83.0,283.05,14,6,0,0 days 14:06:00
84025001,43.88,5.16,2016-01-01 14:06:00,70.0,2.2,0.0,72.0,284.95,14,6,0,0 days 14:06:00
7187001,44.61,4.24,2016-01-01 14:12:00,130.0,3.5,0.2,100.0,278.15,14,12,0,0 days 14:12:00
15122002,44.73,2.17,2016-01-01 14:12:00,140.0,4.8,0.0,78.0,283.85,14,12,0,0 days 14:12:00
19164001,45.7,2.06,2016-01-01 14:12:00,190.0,6.2,0.0,83.0,281.35,14,12,0,0 days 14:12:00
26321003,44.55,5.28,2016-01-01 14:12:00,200.0,1.2,0.0,66.0,284.65,14,12,0,0 days 14:12:00
34209002,43.32,3.35,2016-01-01 14:12:00,110.0,5.9,0.0,92.0,286.45,14,12,0,0 days 14:12:00
38191002,45.09,6.09,2016-01-01 14:12:00,200.0,1.0,0.0,66.0,277.15,14,12,0,0 days 14:12:00
38548001,45.08,5.56,2016-01-01 14:12:00,340.0,1.0,0.0,78.0,281.75,14,12,0,0 days 14:12:00
74042003,46.07,6.38,2016-01-01 14:12:00,230.0,1.7,0.0,89.0,280.65,14,12,0,0 days 14:12:00
83148002,43.39,6.53,2016-01-01 14:12:00,80.0,2.3,0.0,84.0,282.95,14,12,0,0 days 14:12:00
84025001,43.88,5.16,2016-01-01 14:12:00,70.0,1.9,0.0,73.0,284.85,14,12,0,0 days 14:12:00
7187001,44.61,4.24,2016-01-01 14:18:00,130.0,3.7,0.0,100.0,278.15,14,18,0,0 days 14:18:00
15122002,44.73,2.17,2016-01-01 14:18:00,140.0,4.4,0.0,77.0,283.95,14,18,0,0 days 14:18:00
19164001,45.7,2.06,2016-01-01 14:18:00,190.0,5.6,0.0,83.0,281.25,14,18,0,0 days 14:18:00
26321003,44.55,5.28,2016-01-01 14:18:00,200.0,1.0,0.0,67.0,284.65,14,18,0,0 days 14:18:00
34209002,43.32,3.35,2016-01-01 14:18:00,110.0,5.4,0.0,91.0,286.55,14,18,0,0 days 14:18:00
38191002,45.09,6.09,2016-01-01 14:18:00,210.0,1.7,0.0,68.0,276.85,14,18,0,0 days 14:18:00
38548001,45.08,5.56,2016-01-01 14:18:00,290.0,0.7,0.0,75.0,282.15,14,18,0,0 days 14:18:00
74042003,46.07,6.38,2016-01-01 14:18:00,230.0,1.6,0.0,89.0,280.75,14,18,0,0 days 14:18:00
83148002,43.39,6.53,2016-01-01 14:18:00,90.0,2.5,0.0,83.0,282.85,14,18,0,0 days 14:18:00
84025001,43.88,5.16,2016-01-01 14:18:00,60.0,1.6,0.0,73.0,284.75,14,18,0,0 days 14:18:00
7187001,44.61,4.24,2016-01-01 14:24:00,130.0,3.5,0.2,100.0,278.15,14,24,0,0 days 14:24:00
15122002,44.73,2.17,2016-01-01 14:24:00,150.0,4.0,0.0,77.0,284.05,14,24,0,0 days 14:24:00
19164001,45.7,2.06,2016-01-01 14:24:00,190.0,5.4,0.0,83.0,281.25,14,24,0,0 days 14:24:00
26321003,44.55,5.28,2016-01-01 14:24:00,200.0,1.0,0.0,67.0,284.65,14,24,0,0 days 14:24:00
34209002,43.32,3.35,2016-01-01 14:24:00,110.0,5.1,0.0,90.0,286.55,14,24,0,0 days 14:24:00
38191002,45.09,6.09,2016-01-01 14:24:00,240.0,1.6,0.0,71.0,276.15,14,24,0,0 days 14:24:00
38548001,45.08,5.56,2016-01-01 14:24:00,210.0,0.8,0.0,72.0,282.65,14,24,0,0 days 14:24:00
74042003,46.07,6.38,2016-01-01 14:24:00,230.0,1.7,0.0,89.0,280.75,14,24,0,0 days 14:24:00
83148002,43.39,6.53,2016-01-01 14:24:00,80.0,3.1,0.0,84.0,282.75,14,24,0,0 days 14:24:00
84025001,43.88,5.16,2016-01-01 14:24:00,60.0,2.0,0.0,73.0,284.65,14,24,0,0 days 14:24:00
7187001,44.61,4.24,2016-01-01 14:30:00,130.0,3.1,0.2,100.0,278.15,14,30,0,0 days 14:30:00
15122002,44.73,2.17,2016-01-01 14:30:00,140.0,4.1,0.0,77.0,284.15,14,30,0,0 days 14:30:00
19164001,45.7,2.06,2016-01-01 14:30:00,180.0,5.4,0.0,84.0,281.35,14,30,0,0 days 14:30:00
26321003,44.55,5.28,2016-01-01 14:30:00,200.0,1.0,0.0,66.0,284.55,14,30,0,0 days 14:30:00
34209002,43.32,3.35,2016-01-01 14:30:00,100.0,5.0,0.0,90.0,286.55,14,30,0,0 days 14:30:00
38191002,45.09,6.09,2016-01-01 14:30:00,260.0,1.1,0.0,74.0,275.85,14,30,0,0 days 14:30:00
38548001,45.08,5.56,2016-01-01 14:30:00,260.0,0.8,0.0,68.0,282.75,14,30,0,0 days 14:30:00
74042003,46.07,6.38,2016-01-01 14:30:00,240.0,1.4,0.0,89.0,280.75,14,30,0,0 days 14:30:00
83148002,43.39,6.53,2016-01-01 14:30:00,80.0,2.9,0.0,84.0,282.75,14,30,0,0 days 14:30:00
84025001,43.88,5.16,2016-01-01 14:30:00,60.0,2.0,0.0,74.0,284.65,14,30,0,0 days 14:30:00
7187001,44.61,4.24,2016-01-01 14:36:00,130.0,3.3,0.0,100.0,278.25,14,36,0,0 days 14:36:00
15122002,44.73,2.17,2016-01-01 14:36:00,140.0,4.8,0.0,76.0,284.15,14,36,0,0 days 14:36:00
19164001,45.7,2.06,2016-01-01 14:36:00,180.0,5.2,0.0,85.0,281.35,14,36,0,0 days 14:36:00
26321003,44.55,5.28,2016-01-01 14:36:00,180.0,1.0,0.0,67.0,284.45,14,36,0,0 days 14:36:00
34209002,43.32,3.35,2016-01-01 14:36:00,110.0,4.8,0.0,90.0,286.85,14,36,0,0 days 14:36:00
38191002,45.09,6.09,2016-01-01 14:36:00,270.0,1.3,0.0,72.0,275.65,14,36,0,0 days 14:36:00
38548001,45.08,5.56,2016-01-01 14:36:00,340.0,0.4,0.0,67.0,282.95,14,36,0,0 days 14:36:00
74042003,46.07,6.38,2016-01-01 14:36:00,240.0,1.1,0.0,89.0,280.75,14,36,0,0 days 14:36:00
83148002,43.39,6.53,2016-01-01 14:36:00,70.0,2.7,0.0,84.0,282.75,14,36,0,0 days 14:36:00
84025001,43.88,5.16,2016-01-01 14:36:00,60.0,1.9,0.0,74.0,284.65,14,36,0,0 days 14:36:00
7187001,44.61,4.24,2016-01-01 14:42:00,130.0,3.7,0.2,100.0,278.25,14,42,0,0 days 14:42:00
15122002,44.73,2.17,2016-01-01 14:42:00,140.0,5.1,0.0,76.0,284.05,14,42,0,0 days 14:42:00
19164001,45.7,2.06,2016-01-01 14:42:00,180.0,6.2,0.0,84.0,281.35,14,42,0,0 days 14:42:00
26321003,44.55,5.28,2016-01-01 14:42:00,170.0,1.0,0.0,67.0,284.45,14,42,0,0 days 14:42:00
34209002,43.32,3.35,2016-01-01 14:42:00,120.0,4.9,0.0,90.0,286.75,14,42,0,0 days 14:42:00
38191002,45.09,6.09,2016-01-01 14:42:00,330.0,1.1,0.0,69.0,275.65,14,42,0,0 days 14:42:00
38548001,45.08,5.56,2016-01-01 14:42:00,220.0,0.8,0.0,68.0,282.45,14,42,0,0 days 14:42:00
74042003,46.07,6.38,2016-01-01 14:42:00,240.0,1.4,0.0,88.0,280.75,14,42,0,0 days 14:42:00
83148002,43.39,6.53,2016-01-01 14:42:00,70.0,2.4,0.0,84.0,282.65,14,42,0,0 days 14:42:00
84025001,43.88,5.16,2016-01-01 14:42:00,60.0,2.2,0.0,74.0,284.55,14,42,0,0 days 14:42:00
7187001,44.61,4.24,2016-01-01 14:48:00,130.0,3.9,0.0,100.0,278.15,14,48,0,0 days 14:48:00
15122002,44.73,2.17,2016-01-01 14:48:00,140.0,5.2,0.0,75.0,284.15,14,48,0,0 days 14:48:00
19164001,45.7,2.06,2016-01-01 14:48:00,180.0,6.0,0.0,85.0,281.35,14,48,0,0 days 14:48:00
26321003,44.55,5.28,2016-01-01 14:48:00,190.0,0.9,0.0,68.0,284.35,14,48,0,0 days 14:48:00
34209002,43.32,3.35,2016-01-01 14:48:00,120.0,4.3,0.0,90.0,286.95,14,48,0,0 days 14:48:00
38191002,45.09,6.09,2016-01-01 14:48:00,350.0,1.0,0.0,69.0,275.75,14,48,0,0 days 14:48:00
38548001,45.08,5.56,2016-01-01 14:48:00,240.0,1.0,0.0,71.0,282.35,14,48,0,0 days 14:48:00
74042003,46.07,6.38,2016-01-01 14:48:00,240.0,1.3,0.0,90.0,280.75,14,48,0,0 days 14:48:00
83148002,43.39,6.53,2016-01-01 14:48:00,60.0,2.2,0.0,84.0,282.65,14,48,0,0 days 14:48:00
84025001,43.88,5.16,2016-01-01 14:48:00,70.0,2.3,0.0,74.0,284.55,14,48,0,0 days 14:48:00
7187001,44.61,4.24,2016-01-01 14:54:00,130.0,3.9,0.2,100.0,278.25,14,54,0,0 days 14:54:00
15122002,44.73,2.17,2016-01-01 14:54:00,140.0,5.5,0.0,75.0,284.05,14,54,0,0 days 14:54:00
19164001,45.7,2.06,2016-01-01 14:54:00,180.0,5.0,0.0,84.0,281.35,14,54,0,0 days 14:54:00
26321003,44.55,5.28,2016-01-01 14:54:00,190.0,0.7,0.0,69.0,284.35,14,54,0,0 days 14:54:00
34209002,43.32,3.35,2016-01-01 14:54:00,120.0,3.8,0.0,90.0,286.95,14,54,0,0 days 14:54:00
38191002,45.09,6.09,2016-01-01 14:54:00,290.0,1.1,0.0,66.0,275.75,14,54,0,0 days 14:54:00
38548001,45.08,5.56,2016-01-01 14:54:00,260.0,1.3,0.0,75.0,281.75,14,54,0,0 days 14:54:00
74042003,46.07,6.38,2016-01-01 14:54:00,240.0,1.2,0.0,89.0,280.75,14,54,0,0 days 14:54:00
83148002,43.39,6.53,2016-01-01 14:54:00,50.0,2.2,0.0,84.0,282.65,14,54,0,0 days 14:54:00
84025001,43.88,5.16,2016-01-01 14:54:00,70.0,2.3,0.0,74.0,284.55,14,54,0,0 days 14:54:00
7187001,44.61,4.24,2016-01-01 15:00:00,130.0,3.9,0.0,100.0,278.15,15,0,0,0 days 15:00:00
15122002,44.73,2.17,2016-01-01 15:00:00,160.0,5.4,0.0,75.0,283.85,15,0,0,0 days 15:00:00
19164001,45.7,2.06,2016-01-01 15:00:00,180.0,5.8,0.0,84.0,281.35,15,0,0,0 days 15:00:00
26321003,44.55,5.28,2016-01-01 15:00:00,180.0,0.6,0.0,70.0,284.25,15,0,0,0 days 15:00:00
34209002,43.32,3.35,2016-01-01 15:00:00,130.0,3.8,0.0,90.0,286.95,15,0,0,0 days 15:00:00
38191002,45.09,6.09,2016-01-01 15:00:00,250.0,1.1,0.0,66.0,275.65,15,0,0,0 days 15:00:00
38548001,45.08,5.56,2016-01-01 15:00:00,270.0,0.7,0.0,76.0,281.55,15,0,0,0 days 15:00:00
74042003,46.07,6.38,2016-01-01 15:00:00,240.0,1.6,0.0,89.0,280.65,15,0,0,0 days 15:00:00
83148002,43.39,6.53,2016-01-01 15:00:00,60.0,2.5,0.0,85.0,282.65,15,0,0,0 days 15:00:00
84025001,43.88,5.16,2016-01-01 15:00:00,80.0,1.9,0.0,74.0,284.55,15,0,0,0 days 15:00:00
7187001,44.61,4.24,2016-01-01 15:06:00,140.0,3.9,0.2,100.0,278.15,15,6,0,0 days 15:06:00
15122002,44.73,2.17,2016-01-01 15:06:00,170.0,5.2,0.0,77.0,283.75,15,6,0,0 days 15:06:00
19164001,45.7,2.06,2016-01-01 15:06:00,170.0,5.8,0.0,83.0,281.35,15,6,0,0 days 15:06:00
26321003,44.55,5.28,2016-01-01 15:06:00,190.0,0.6,0.0,71.0,284.25,15,6,0,0 days 15:06:00
34209002,43.32,3.35,2016-01-01 15:06:00,120.0,4.3,0.0,90.0,287.05,15,6,0,0 days 15:06:00
38191002,45.09,6.09,2016-01-01 15:06:00,260.0,1.1,0.0,62.0,276.05,15,6,0,0 days 15:06:00
38548001,45.08,5.56,2016-01-01 15:06:00,250.0,0.8,0.0,79.0,281.25,15,6,0,0 days 15:06:00
74042003,46.07,6.38,2016-01-01 15:06:00,240.0,1.6,0.0,89.0,280.65,15,6,0,0 days 15:06:00
83148002,43.39,6.53,2016-01-01 15:06:00,70.0,1.8,0.0,85.0,282.65,15,6,0,0 days 15:06:00
84025001,43.88,5.16,2016-01-01 15:06:00,80.0,1.8,0.0,74.0,284.55,15,6,0,0 days 15:06:00
7187001,44.61,4.24,2016-01-01 15:12:00,130.0,4.2,0.0,100.0,278.25,15,12,0,0 days 15:12:00
15122002,44.73,2.17,2016-01-01 15:12:00,170.0,4.7,0.0,77.0,283.75,15,12,0,0 days 15:12:00
19164001,45.7,2.06,2016-01-01 15:12:00,170.0,5.3,0.0,82.0,281.35,15,12,0,0 days 15:12:00
26321003,44.55,5.28,2016-01-01 15:12:00,190.0,0.5,0.0,71.0,284.15,15,12,0,0 days 15:12:00
34209002,43.32,3.35,2016-01-01 15:12:00,120.0,4.4,0.0,90.0,287.05,15,12,0,0 days 15:12:00
38191002,45.09,6.09,2016-01-01 15:12:00,270.0,0.8,0.0,61.0,276.35,15,12,0,0 days 15:12:00
38548001,45.08,5.56,2016-01-01 15:12:00,250.0,1.0,0.0,82.0,280.85,15,12,0,0 days 15:12:00
74042003,46.07,6.38,2016-01-01 15:12:00,230.0,1.7,0.0,89.0,280.65,15,12,0,0 days 15:12:00
83148002,43.39,6.53,2016-01-01 15:12:00,90.0,2.0,0.0,86.0,282.65,15,12,0,0 days 15:12:00
84025001,43.88,5.16,2016-01-01 15:12:00,70.0,2.3,0.0,74.0,284.55,15,12,0,0 days 15:12:00
7187001,44.61,4.24,2016-01-01 15:18:00,140.0,4.7,0.2,100.0,278.35,15,18,0,0 days 15:18:00
15122002,44.73,2.17,2016-01-01 15:18:00,160.0,4.7,0.0,77.0,283.65,15,18,0,0 days 15:18:00
19164001,45.7,2.06,2016-01-01 15:18:00,170.0,6.8,0.0,83.0,281.35,15,18,0,0 days 15:18:00
26321003,44.55,5.28,2016-01-01 15:18:00,170.0,0.5,0.0,68.0,284.15,15,18,0,0 days 15:18:00
34209002,43.32,3.35,2016-01-01 15:18:00,130.0,4.8,0.0,89.0,287.05,15,18,0,0 days 15:18:00
38191002,45.09,6.09,2016-01-01 15:18:00,300.0,0.3,0.0,59.0,276.85,15,18,0,0 days 15:18:00
38548001,45.08,5.56,2016-01-01 15:18:00,270.0,1.0,0.0,84.0,280.65,15,18,0,0 days 15:18:00
74042003,46.07,6.38,2016-01-01 15:18:00,230.0,1.7,0.0,89.0,280.55,15,18,0,0 days 15:18:00
83148002,43.39,6.53,2016-01-01 15:18:00,70.0,3.3,0.0,85.0,282.55,15,18,0,0 days 15:18:00
84025001,43.88,5.16,2016-01-01 15:18:00,70.0,2.6,0.0,73.0,284.55,15,18,0,0 days 15:18:00
7187001,44.61,4.24,2016-01-01 15:24:00,140.0,5.0,0.0,100.0,278.25,15,24,0,0 days 15:24:00
15122002,44.73,2.17,2016-01-01 15:24:00,160.0,4.5,0.0,76.0,283.65,15,24,0,0 days 15:24:00
19164001,45.7,2.06,2016-01-01 15:24:00,170.0,7.5,0.0,83.0,281.35,15,24,0,0 days 15:24:00
26321003,44.55,5.28,2016-01-01 15:24:00,170.0,0.9,0.0,66.0,284.25,15,24,0,0 days 15:24:00
34209002,43.32,3.35,2016-01-01 15:24:00,130.0,4.9,0.0,89.0,287.05,15,24,0,0 days 15:24:00
38191002,45.09,6.09,2016-01-01 15:24:00,280.0,0.5,0.0,62.0,276.75,15,24,0,0 days 15:24:00
38548001,45.08,5.56,2016-01-01 15:24:00,250.0,1.1,0.0,86.0,280.15,15,24,0,0 days 15:24:00
74042003,46.07,6.38,2016-01-01 15:24:00,230.0,1.6,0.0,89.0,280.55,15,24,0,0 days 15:24:00
83148002,43.39,6.53,2016-01-01 15:24:00,70.0,3.2,0.0,86.0,282.55,15,24,0,0 days 15:24:00
84025001,43.88,5.16,2016-01-01 15:24:00,70.0,2.9,0.0,73.0,284.55,15,24,0,0 days 15:24:00
7187001,44.61,4.24,2016-01-01 15:30:00,140.0,5.3,0.2,100.0,278.35,15,30,0,0 days 15:30:00
15122002,44.73,2.17,2016-01-01 15:30:00,160.0,5.0,0.0,76.0,283.65,15,30,0,0 days 15:30:00
19164001,45.7,2.06,2016-01-01 15:30:00,170.0,6.8,0.0,82.0,281.35,15,30,0,0 days 15:30:00
26321003,44.55,5.28,2016-01-01 15:30:00,160.0,1.2,0.0,65.0,284.25,15,30,0,0 days 15:30:00
34209002,43.32,3.35,2016-01-01 15:30:00,130.0,5.0,0.0,89.0,287.15,15,30,0,0 days 15:30:00
38191002,45.09,6.09,2016-01-01 15:30:00,260.0,0.7,0.0,65.0,276.45,15,30,0,0 days 15:30:00
38548001,45.08,5.56,2016-01-01 15:30:00,190.0,1.2,0.0,87.0,279.95,15,30,0,0 days 15:30:00
74042003,46.07,6.38,2016-01-01 15:30:00,230.0,1.7,0.0,89.0,280.55,15,30,0,0 days 15:30:00
83148002,43.39,6.53,2016-01-01 15:30:00,80.0,3.8,0.0,86.0,282.45,15,30,0,0 days 15:30:00
84025001,43.88,5.16,2016-01-01 15:30:00,70.0,2.7,0.0,73.0,284.45,15,30,0,0 days 15:30:00
7187001,44.61,4.24,2016-01-01 15:36:00,150.0,5.7,0.0,100.0,278.35,15,36,0,0 days 15:36:00
15122002,44.73,2.17,2016-01-01 15:36:00,160.0,5.0,0.0,77.0,283.55,15,36,0,0 days 15:36:00
19164001,45.7,2.06,2016-01-01 15:36:00,170.0,7.0,0.0,81.0,281.35,15,36,0,0 days 15:36:00
26321003,44.55,5.28,2016-01-01 15:36:00,170.0,1.2,0.0,65.0,284.15,15,36,0,0 days 15:36:00
34209002,43.32,3.35,2016-01-01 15:36:00,130.0,5.2,0.0,89.0,287.25,15,36,0,0 days 15:36:00
38191002,45.09,6.09,2016-01-01 15:36:00,260.0,0.5,0.0,67.0,276.25,15,36,0,0 days 15:36:00
38548001,45.08,5.56,2016-01-01 15:36:00,140.0,1.8,0.0,87.0,279.75,15,36,0,0 days 15:36:00
74042003,46.07,6.38,2016-01-01 15:36:00,220.0,1.6,0.0,89.0,280.45,15,36,0,0 days 15:36:00
83148002,43.39,6.53,2016-01-01 15:36:00,70.0,4.2,0.0,86.0,282.45,15,36,0,0 days 15:36:00
84025001,43.88,5.16,2016-01-01 15:36:00,80.0,2.4,0.0,74.0,284.45,15,36,0,0 days 15:36:00
7187001,44.61,4.24,2016-01-01 15:42:00,140.0,5.9,0.0,100.0,278.45,15,42,0,0 days 15:42:00
15122002,44.73,2.17,2016-01-01 15:42:00,150.0,4.6,0.0,77.0,283.55,15,42,0,0 days 15:42:00
19164001,45.7,2.06,2016-01-01 15:42:00,160.0,7.2,0.0,81.0,281.45,15,42,0,0 days 15:42:00
26321003,44.55,5.28,2016-01-01 15:42:00,180.0,1.3,0.0,68.0,284.05,15,42,0,0 days 15:42:00
34209002,43.32,3.35,2016-01-01 15:42:00,130.0,5.1,0.0,89.0,287.15,15,42,0,0 days 15:42:00
38191002,45.09,6.09,2016-01-01 15:42:00,230.0,0.5,0.0,63.0,276.15,15,42,0,0 days 15:42:00
38548001,45.08,5.56,2016-01-01 15:42:00,120.0,1.4,0.0,86.0,279.75,15,42,0,0 days 15:42:00
74042003,46.07,6.38,2016-01-01 15:42:00,220.0,1.6,0.0,89.0,280.45,15,42,0,0 days 15:42:00
83148002,43.39,6.53,2016-01-01 15:42:00,70.0,4.5,0.0,86.0,282.45,15,42,0,0 days 15:42:00
84025001,43.88,5.16,2016-01-01 15:42:00,90.0,2.0,0.0,74.0,284.45,15,42,0,0 days 15:42:00
7187001,44.61,4.24,2016-01-01 15:48:00,140.0,6.6,0.0,100.0,278.65,15,48,0,0 days 15:48:00
15122002,44.73,2.17,2016-01-01 15:48:00,140.0,4.1,0.0,78.0,283.45,15,48,0,0 days 15:48:00
19164001,45.7,2.06,2016-01-01 15:48:00,160.0,7.5,0.0,83.0,281.15,15,48,0,0 days 15:48:00
26321003,44.55,5.28,2016-01-01 15:48:00,180.0,1.1,0.0,68.0,284.05,15,48,0,0 days 15:48:00
34209002,43.32,3.35,2016-01-01 15:48:00,130.0,4.8,0.0,89.0,287.15,15,48,0,0 days 15:48:00
38191002,45.09,6.09,2016-01-01 15:48:00,150.0,0.7,0.0,67.0,275.55,15,48,0,0 days 15:48:00
38548001,45.08,5.56,2016-01-01 15:48:00,140.0,1.2,0.0,87.0,279.45,15,48,0,0 days 15:48:00
74042003,46.07,6.38,2016-01-01 15:48:00,220.0,1.4,0.0,89.0,280.45,15,48,0,0 days 15:48:00
83148002,43.39,6.53,2016-01-01 15:48:00,70.0,4.7,0.0,86.0,282.45,15,48,0,0 days 15:48:00
84025001,43.88,5.16,2016-01-01 15:48:00,90.0,2.5,0.0,73.0,284.55,15,48,0,0 days 15:48:00
7187001,44.61,4.24,2016-01-01 15:54:00,150.0,6.8,0.0,100.0,278.55,15,54,0,0 days 15:54:00
15122002,44.73,2.17,2016-01-01 15:54:00,140.0,4.1,0.0,78.0,283.35,15,54,0,0 days 15:54:00
19164001,45.7,2.06,2016-01-01 15:54:00,160.0,7.2,0.0,83.0,281.05,15,54,0,0 days 15:54:00
26321003,44.55,5.28,2016-01-01 15:54:00,170.0,1.2,0.0,67.0,283.95,15,54,0,0 days 15:54:00
34209002,43.32,3.35,2016-01-01 15:54:00,130.0,4.4,0.0,89.0,287.15,15,54,0,0 days 15:54:00
38191002,45.09,6.09,2016-01-01 15:54:00,80.0,0.7,0.0,70.0,275.05,15,54,0,0 days 15:54:00
38548001,45.08,5.56,2016-01-01 15:54:00,180.0,1.1,0.0,89.0,279.15,15,54,0,0 days 15:54:00
74042003,46.07,6.38,2016-01-01 15:54:00,220.0,1.0,0.0,89.0,280.35,15,54,0,0 days 15:54:00
83148002,43.39,6.53,2016-01-01 15:54:00,70.0,4.7,0.0,86.0,282.35,15,54,0,0 days 15:54:00
84025001,43.88,5.16,2016-01-01 15:54:00,80.0,2.8,0.0,73.0,284.55,15,54,0,0 days 15:54:00
7187001,44.61,4.24,2016-01-01 16:00:00,140.0,6.2,0.0,100.0,278.65,16,0,0,0 days 16:00:00
15122002,44.73,2.17,2016-01-01 16:00:00,140.0,4.8,0.0,78.0,283.35,16,0,0,0 days 16:00:00
19164001,45.7,2.06,2016-01-01 16:00:00,160.0,8.4,0.0,83.0,280.95,16,0,0,0 days 16:00:00
26321003,44.55,5.28,2016-01-01 16:00:00,170.0,1.2,0.0,68.0,283.85,16,0,0,0 days 16:00:00
34209002,43.32,3.35,2016-01-01 16:00:00,130.0,4.6,0.0,90.0,287.05,16,0,0,0 days 16:00:00
38191002,45.09,6.09,2016-01-01 16:00:00,120.0,0.6,0.0,72.0,274.85,16,0,0,0 days 16:00:00
38548001,45.08,5.56,2016-01-01 16:00:00,260.0,0.7,0.0,89.0,278.95,16,0,0,0 days 16:00:00
74042003,46.07,6.38,2016-01-01 16:00:00,230.0,0.5,0.0,89.0,280.35,16,0,0,0 days 16:00:00
83148002,43.39,6.53,2016-01-01 16:00:00,70.0,4.4,0.0,86.0,282.35,16,0,0,0 days 16:00:00
84025001,43.88,5.16,2016-01-01 16:00:00,80.0,2.5,0.0,73.0,284.55,16,0,0,0 days 16:00:00
7187001,44.61,4.24,2016-01-01 16:06:00,140.0,5.9,0.0,100.0,278.65,16,6,0,0 days 16:06:00
15122002,44.73,2.17,2016-01-01 16:06:00,140.0,4.8,0.0,79.0,283.25,16,6,0,0 days 16:06:00
19164001,45.7,2.06,2016-01-01 16:06:00,150.0,8.8,0.0,84.0,280.75,16,6,0,0 days 16:06:00
26321003,44.55,5.28,2016-01-01 16:06:00,170.0,1.3,0.0,67.0,283.85,16,6,0,0 days 16:06:00
34209002,43.32,3.35,2016-01-01 16:06:00,140.0,5.1,0.0,89.0,287.05,16,6,0,0 days 16:06:00
38191002,45.09,6.09,2016-01-01 16:06:00,110.0,1.1,0.0,73.0,274.45,16,6,0,0 days 16:06:00
38548001,45.08,5.56,2016-01-01 16:06:00,220.0,0.5,0.0,91.0,278.75,16,6,0,0 days 16:06:00
74042003,46.07,6.38,2016-01-01 16:06:00,0.0,0.0,0.0,89.0,280.35,16,6,0,0 days 16:06:00
83148002,43.39,6.53,2016-01-01 16:06:00,80.0,3.6,0.0,86.0,282.35,16,6,0,0 days 16:06:00
84025001,43.88,5.16,2016-01-01 16:06:00,90.0,2.1,0.0,73.0,284.55,16,6,0,0 days 16:06:00
7187001,44.61,4.24,2016-01-01 16:12:00,150.0,6.1,0.0,100.0,278.65,16,12,0,0 days 16:12:00
15122002,44.73,2.17,2016-01-01 16:12:00,130.0,4.1,0.0,79.0,283.15,16,12,0,0 days 16:12:00
19164001,45.7,2.06,2016-01-01 16:12:00,150.0,8.4,0.0,84.0,280.65,16,12,0,0 days 16:12:00
26321003,44.55,5.28,2016-01-01 16:12:00,170.0,1.6,0.0,67.0,283.75,16,12,0,0 days 16:12:00
34209002,43.32,3.35,2016-01-01 16:12:00,140.0,5.5,0.0,88.0,287.05,16,12,0,0 days 16:12:00
38191002,45.09,6.09,2016-01-01 16:12:00,70.0,1.6,0.0,72.0,273.85,16,12,0,0 days 16:12:00
